product,buy_volume,sell_volume,schedule
21.05.2020 14:45,0.5,-0.8,0.3
21.05.2020 15:00,0.2,-0.2,0
21.05.2020 15:15,0.5,-0.8,0.3
21.05.2020 15:30,0.2,-0.2,0
21.05.2020 15:45,0.7,-1.0,0.3
21.05.2020 16:00,0.0,0.0,0
21.05.2020 16:15,0.0,0.0,0
21.05.2020 16:30,0.3,-0.3,0
21.05.2020 16:45,1.1,-1.1,0
21.05.2020 17:00,0.0,0.0,0
21.05.2020 17:15,1.1,-1.1,0
21.05.2020 17:30,0.2,-0.2,0
21.05.2020 17:45,0.5,-1.2,0.7
21.05.2020 18:00,0.0,-1.4,1.4
21.05.2020 18:15,0.4,-2.3,1.9
21.05.2020 18:30,1.1,-3.2,2.1
21.05.2020 18:45,0.9,-3.7,2.8
21.05.2020 19:00,0.9,-3.6,2.7
21.05.2020 19:15,0.1,-3.5,3.4
21.05.2020 19:30,0.0,-4.2,4.2
21.05.2020 19:45,0.0,-5.0,5
21.05.2020 20:00,0.0,-4.9,4.9
21.05.2020 20:15,0.1,-5.0,4.9
21.05.2020 20:30,0.0,-5.0,5
21.05.2020 20:45,0.0,-5.0,5
21.05.2020 21:00,0.0,-4.7,4.7
21.05.2020 21:15,0.2,-5.1,4.9
21.05.2020 21:30,0.1,-5.1,5
21.05.2020 21:45,0.8,-5.4,4.6
21.05.2020 22:00,0.1,-3.9,3.8
21.05.2020 22:15,0.1,-3.4,3.3
21.05.2020 22:30,0.1,-2.7,2.6
21.05.2020 22:45,0.1,-1.9,1.8
21.05.2020 23:00,0.0,-1.0,1
21.05.2020 23:15,0.0,-0.3,0.3
21.05.2020 23:30,0.6,-1.1,0.5
21.05.2020 23:45,0.1,-0.5,0.4
22.05.2020 00:00,0.4,-1.8,1.4
22.05.2020 00:15,0.1,-1.2,1.1
22.05.2020 00:30,0.1,-0.9,0.8
22.05.2020 00:45,0.2,-1.2,1
22.05.2020 01:00,0.2,-0.8,0.6
22.05.2020 01:15,0.2,-0.9,0.7
22.05.2020 01:30,0.3,-0.4,0.1
22.05.2020 01:45,0.3,-0.5,0.2
22.05.2020 02:00,0.0,-0.2,0.2
22.05.2020 02:15,0.8,-0.8,0
22.05.2020 02:30,0.0,-0.5,0.5
22.05.2020 02:45,0.0,-1.1,1.1
22.05.2020 03:00,0.8,-1.6,0.8
22.05.2020 03:15,1.4,-1.4,0
22.05.2020 03:30,0.8,-0.8,0
22.05.2020 03:45,0.9,-0.9,0
22.05.2020 04:00,0.0,0.0,0
22.05.2020 04:15,0.0,0.0,0
22.05.2020 04:30,0.0,0.0,0
22.05.2020 04:45,0.4,-0.8,0.4
22.05.2020 05:00,0.2,-0.7,0.5
22.05.2020 05:15,0.3,-0.3,0
22.05.2020 05:30,0.7,-0.9,0.2
22.05.2020 05:45,0.8,-0.8,0
22.05.2020 06:00,0.0,-0.4,0.4
22.05.2020 06:15,0.4,-0.5,0.1
22.05.2020 06:30,1.3,-1.3,0
22.05.2020 06:45,0.2,-0.2,0
22.05.2020 07:00,0.8,-0.8,0
22.05.2020 07:15,0.5,-0.5,0
22.05.2020 07:30,0.8,-1.0,0.2
22.05.2020 07:45,0.6,-1.0,0.4
22.05.2020 08:00,0.1,-1.3,1.2
22.05.2020 08:15,0.3,-0.7,0.4
22.05.2020 08:30,0.2,-0.5,0.3
22.05.2020 08:45,0.2,-0.2,0
22.05.2020 09:00,0.7,-0.7,0
22.05.2020 09:15,0.2,-1.0,0.8
22.05.2020 09:30,1.2,-1.7,0.5
22.05.2020 09:45,0.0,-1.3,1.3
22.05.2020 10:00,0.0,-1.8,1.8
22.05.2020 10:15,0.0,-1.8,1.8
22.05.2020 10:30,0.0,-2.6,2.6
22.05.2020 10:45,0.2,-3.6,3.4
22.05.2020 11:00,0.2,-3.4,3.2
22.05.2020 11:15,0.0,-2.9,2.9
22.05.2020 11:30,0.0,-3.5,3.5
22.05.2020 11:45,0.2,-3.0,2.8
22.05.2020 12:00,0.2,-2.2,2
22.05.2020 12:15,0.8,-2.0,1.2
22.05.2020 12:30,1.1,-1.4,0.3
22.05.2020 12:45,0.5,-0.5,0
22.05.2020 13:00,0.3,-0.3,0
22.05.2020 13:15,0.0,0.0,0
22.05.2020 13:30,0.0,0.0,0
22.05.2020 13:45,0.0,0.0,0
22.05.2020 14:00,0.9,-1.2,0.3
22.05.2020 14:15,0.3,-0.3,0
22.05.2020 14:30,0.3,-0.3,0
22.05.2020 14:45,0.8,-0.8,0
22.05.2020 15:00,0.7,-0.7,0
22.05.2020 15:15,0.4,-0.4,0
22.05.2020 15:30,0.9,-1.0,0.1
22.05.2020 15:45,0.4,-0.4,0
22.05.2020 16:00,0.5,-1.4,0.9
22.05.2020 16:15,0.9,-2.4,1.5
22.05.2020 16:30,1.3,-2.1,0.8
22.05.2020 16:45,2.2,-2.2,0
22.05.2020 17:00,0.3,-0.4,0.1
22.05.2020 17:15,0.3,-1.3,1
22.05.2020 17:30,0.3,-2.1,1.8
22.05.2020 17:45,0.3,-2.9,2.6
22.05.2020 18:00,0.7,-3.9,3.2
22.05.2020 18:15,1.1,-4.0,2.9
22.05.2020 18:30,0.6,-2.7,2.1
22.05.2020 18:45,0.5,-1.8,1.3
22.05.2020 19:00,0.5,-1.0,0.5
22.05.2020 19:15,0.7,-0.7,0
22.05.2020 19:30,0.8,-1.5,0.7
22.05.2020 19:45,0.9,-2.2,1.3
22.05.2020 20:00,1.1,-1.9,0.8
22.05.2020 20:15,0.8,-0.9,0.1
22.05.2020 20:30,0.8,-1.7,0.9
22.05.2020 20:45,0.6,-2.3,1.7
22.05.2020 21:00,0.0,-2.6,2.6
22.05.2020 21:15,0.0,-3.3,3.3
22.05.2020 21:30,0.0,-2.5,2.5
22.05.2020 21:45,0.0,-2.7,2.7
22.05.2020 22:00,0.0,-3.5,3.5
22.05.2020 22:15,0.3,-3.7,3.4
22.05.2020 22:30,0.3,-4.6,4.3
22.05.2020 22:45,0.0,-4.1,4.1
22.05.2020 23:00,0.0,-3.3,3.3
22.05.2020 23:15,0.0,-2.5,2.5
22.05.2020 23:30,0.5,-2.2,1.7
22.05.2020 23:45,0.0,-0.8,0.8
23.05.2020 00:00,0.9,-2.7,1.8
23.05.2020 00:15,0.1,-2.0,1.9
23.05.2020 00:30,0.4,-2.0,1.6
23.05.2020 00:45,0.0,-2.5,2.5
23.05.2020 01:00,0.2,-3.5,3.3
23.05.2020 01:15,0.5,-3.0,2.5
23.05.2020 01:30,0.4,-2.0,1.6
23.05.2020 01:45,0.5,-1.2,0.7
23.05.2020 02:00,0.3,-0.3,0
23.05.2020 02:15,0.9,-1.3,0.4
23.05.2020 02:30,2.4,-2.4,0
23.05.2020 02:45,1.1,-1.2,0.1
23.05.2020 03:00,0.3,-1.3,1
23.05.2020 03:15,0.9,-1.7,0.8
23.05.2020 03:30,1.4,-1.4,0
23.05.2020 03:45,0.8,-0.8,0
23.05.2020 04:00,0.0,-0.3,0.3
23.05.2020 04:15,0.1,-0.5,0.4
23.05.2020 04:30,0.3,-0.9,0.6
23.05.2020 04:45,0.0,-0.6,0.6
23.05.2020 05:00,0.0,-0.6,0.6
23.05.2020 05:15,0.3,-0.3,0
23.05.2020 05:30,0.0,0.0,0
23.05.2020 05:45,0.0,-0.5,0.5
23.05.2020 06:00,0.0,0.0,0
23.05.2020 06:15,0.0,0.0,0
23.05.2020 06:30,0.0,0.0,0
23.05.2020 06:45,0.3,-0.6,0.3
23.05.2020 07:00,0.3,-0.9,0.6
23.05.2020 07:15,0.7,-0.9,0.2
23.05.2020 07:30,0.3,-0.3,0
23.05.2020 07:45,0.3,-0.8,0.5
23.05.2020 08:00,0.3,-1.3,1
23.05.2020 08:15,0.3,-1.1,0.8
23.05.2020 08:30,0.3,-1.6,1.3
23.05.2020 08:45,0.6,-1.3,0.7
23.05.2020 09:00,1.2,-1.2,0
23.05.2020 09:15,1.1,-1.1,0
23.05.2020 09:30,1.4,-1.4,0
23.05.2020 09:45,1.1,-1.1,0
23.05.2020 10:00,0.0,-0.3,0.3
23.05.2020 10:15,0.0,-0.1,0.1
23.05.2020 10:30,0.0,-0.2,0.2
23.05.2020 10:45,0.0,-0.3,0.3
23.05.2020 11:00,0.1,-1.3,1.2
23.05.2020 11:15,0.0,-0.8,0.8
23.05.2020 11:30,0.7,-1.0,0.3
23.05.2020 11:45,1.3,-1.6,0.3
23.05.2020 12:00,0.3,-1.5,1.2
23.05.2020 12:15,0.6,-1.7,1.1
23.05.2020 12:30,1.1,-1.4,0.3
23.05.2020 12:45,1.6,-2.2,0.6
23.05.2020 13:00,1.1,-1.1,0
23.05.2020 13:15,0.3,-0.3,0
23.05.2020 13:30,0.0,0.0,0
23.05.2020 13:45,0.0,0.0,0
23.05.2020 14:00,0.1,-0.1,0
23.05.2020 14:15,0.0,-0.8,0.8
23.05.2020 14:30,0.3,-1.1,0.8
23.05.2020 14:45,0.8,-1.6,0.8
23.05.2020 15:00,1.2,-1.3,0.1
23.05.2020 15:15,0.7,-0.7,0
23.05.2020 15:30,0.7,-0.7,0
23.05.2020 15:45,0.7,-1.3,0.6
23.05.2020 16:00,0.0,-0.3,0.3
23.05.2020 16:15,0.0,0.0,0
23.05.2020 16:30,0.0,-0.3,0.3
23.05.2020 16:45,0.0,0.0,0
23.05.2020 17:00,0.3,-0.3,0
23.05.2020 17:15,1.5,-1.5,0
23.05.2020 17:30,0.3,-0.3,0
23.05.2020 17:45,0.3,-0.5,0.2
23.05.2020 18:00,0.9,-1.6,0.7
23.05.2020 18:15,0.5,-2.0,1.5
23.05.2020 18:30,0.6,-1.6,1
23.05.2020 18:45,1.2,-1.7,0.5
23.05.2020 19:00,1.3,-1.5,0.2
23.05.2020 19:15,1.7,-1.7,0
23.05.2020 19:30,0.8,-1.0,0.2
23.05.2020 19:45,0.8,-1.3,0.5
23.05.2020 20:00,0.0,0.0,0
23.05.2020 20:15,0.0,0.0,0
23.05.2020 20:30,1.0,-1.3,0.3
23.05.2020 20:45,0.0,0.0,0
23.05.2020 21:00,0.3,-0.3,0
23.05.2020 21:15,0.3,-0.3,0
23.05.2020 21:30,0.0,0.0,0
23.05.2020 21:45,0.0,-0.2,0.2
23.05.2020 22:00,0.9,-1.4,0.5
23.05.2020 22:15,0.0,0.0,0
23.05.2020 22:30,0.0,0.0,0
23.05.2020 22:45,0.0,0.0,0
23.05.2020 23:00,0.0,-0.6,0.6
23.05.2020 23:15,0.0,-0.3,0.3
23.05.2020 23:30,0.0,-0.1,0.1
23.05.2020 23:45,0.0,0.0,0
24.05.2020 00:00,0.8,-1.1,0.3
24.05.2020 00:15,0.3,-0.3,0
24.05.2020 00:30,0.0,-0.3,0.3
24.05.2020 00:45,0.0,0.0,0
24.05.2020 01:00,0.0,-0.5,0.5
24.05.2020 01:15,0.3,-0.3,0
24.05.2020 01:30,0.4,-0.5,0.1
24.05.2020 01:45,0.3,-0.3,0
24.05.2020 02:00,0.0,0.0,0
24.05.2020 02:15,0.2,-0.3,0.1
24.05.2020 02:30,0.0,0.0,0
24.05.2020 02:45,0.0,-0.5,0.5
24.05.2020 03:00,0.5,-0.5,0
24.05.2020 03:15,0.6,-0.8,0.2
24.05.2020 03:30,0.2,-0.4,0.2
24.05.2020 03:45,0.1,-0.1,0
24.05.2020 04:00,0.0,-0.6,0.6
24.05.2020 04:15,0.2,-0.3,0.1
24.05.2020 04:30,0.4,-0.6,0.2
24.05.2020 04:45,0.0,-0.5,0.5
24.05.2020 05:00,0.0,-0.3,0.3
24.05.2020 05:15,0.1,-0.1,0
24.05.2020 05:30,0.0,-0.3,0.3
24.05.2020 05:45,0.0,0.0,0
24.05.2020 06:00,0.0,0.0,0
24.05.2020 06:15,0.3,-0.6,0.3
24.05.2020 06:30,0.3,-0.6,0.3
24.05.2020 06:45,0.2,-0.2,0
24.05.2020 07:00,0.0,0.0,0
24.05.2020 07:15,0.3,-0.3,0
24.05.2020 07:30,0.0,0.0,0
24.05.2020 07:45,0.0,0.0,0
24.05.2020 08:00,0.1,-0.4,0.3
24.05.2020 08:15,0.3,-0.3,0
24.05.2020 08:30,0.0,0.0,0
24.05.2020 08:45,0.0,0.0,0
24.05.2020 09:00,1.4,-1.4,0
24.05.2020 09:15,0.0,0.0,0
24.05.2020 09:30,0.0,0.0,0
24.05.2020 09:45,0.0,0.0,0
24.05.2020 10:00,0.8,-0.8,0
24.05.2020 10:15,0.0,0.0,0
24.05.2020 10:30,0.0,0.0,0
24.05.2020 10:45,0.0,0.0,0
24.05.2020 11:00,0.0,0.0,0
24.05.2020 11:15,0.0,0.0,0
24.05.2020 11:30,0.0,0.0,0
24.05.2020 11:45,0.0,0.0,0
24.05.2020 12:00,0.6,-0.6,0
24.05.2020 12:15,0.0,0.0,0
24.05.2020 12:30,0.0,0.0,0
24.05.2020 12:45,0.0,0.0,0
24.05.2020 13:00,0.0,0.0,0
24.05.2020 13:15,0.0,0.0,0
24.05.2020 13:30,0.0,0.0,0
24.05.2020 13:45,0.0,0.0,0
24.05.2020 14:00,0.0,0.0,0
24.05.2020 14:15,0.0,0.0,0
24.05.2020 14:30,0.0,0.0,0
24.05.2020 14:45,0.0,0.0,0
24.05.2020 15:00,0.0,0.0,0
24.05.2020 15:15,0.0,0.0,0
24.05.2020 15:30,0.0,0.0,0
24.05.2020 15:45,0.0,0.0,0
24.05.2020 16:00,0.0,-0.3,0.3
24.05.2020 16:15,0.0,0.0,0
24.05.2020 16:30,0.0,0.0,0
24.05.2020 16:45,0.9,-0.9,0
24.05.2020 17:00,0.0,0.0,0
24.05.2020 17:15,0.0,-0.3,0.3
24.05.2020 17:30,0.9,-1.0,0.1
24.05.2020 17:45,3.8,-4.2,0.4
24.05.2020 18:00,0.0,0.0,0
24.05.2020 18:15,0.0,-0.8,0.8
24.05.2020 18:30,1.9,-3.3,1.4
24.05.2020 18:45,0.4,-2.6,2.2
24.05.2020 19:00,1.1,-3.8,2.7
24.05.2020 19:15,0.9,-3.3,2.4
24.05.2020 19:30,0.7,-2.3,1.6
24.05.2020 19:45,0.7,-1.9,1.2
24.05.2020 20:00,0.3,-0.8,0.5
24.05.2020 20:15,0.5,-1.6,1.1
24.05.2020 20:30,2.0,-2.5,0.5
24.05.2020 20:45,1.6,-1.6,0
24.05.2020 21:00,0.1,-0.6,0.5
24.05.2020 21:15,1.1,-1.3,0.2
24.05.2020 21:30,1.0,-1.1,0.1
24.05.2020 21:45,1.3,-1.3,0
24.05.2020 22:00,1.4,-2.0,0.6
24.05.2020 22:15,1.2,-1.8,0.6
24.05.2020 22:30,0.8,-0.9,0.1
24.05.2020 22:45,0.4,-0.4,0
24.05.2020 23:00,0.3,-1.0,0.7
24.05.2020 23:15,1.9,-2.1,0.2
24.05.2020 23:30,0.9,-0.9,0
24.05.2020 23:45,0.2,-0.2,0
25.05.2020 00:00,0.5,-0.5,0
25.05.2020 00:15,0.3,-0.3,0
25.05.2020 00:30,0.6,-0.6,0
25.05.2020 00:45,0.6,-0.6,0
25.05.2020 01:00,1.6,-1.6,0
25.05.2020 01:15,0.6,-0.6,0
25.05.2020 01:30,0.4,-0.7,0.3
25.05.2020 01:45,1.3,-1.3,0
25.05.2020 02:00,1.1,-1.4,0.3
25.05.2020 02:15,1.3,-1.3,0
25.05.2020 02:30,0.8,-0.9,0.1
25.05.2020 02:45,0.8,-0.8,0
25.05.2020 03:00,0.6,-0.8,0.2
25.05.2020 03:15,0.0,-0.3,0.3
25.05.2020 03:30,0.0,-0.1,0.1
25.05.2020 03:45,0.0,-0.5,0.5
25.05.2020 04:00,0.7,-1.0,0.3
25.05.2020 04:15,1.3,-1.6,0.3
25.05.2020 04:30,1.8,-1.8,0
25.05.2020 04:45,1.6,-1.6,0
25.05.2020 05:00,0.0,-0.5,0.5
25.05.2020 05:15,0.0,0.0,0
25.05.2020 05:30,0.3,-0.3,0
25.05.2020 05:45,0.0,0.0,0
25.05.2020 06:00,1.1,-1.7,0.6
25.05.2020 06:15,1.9,-1.9,0
25.05.2020 06:30,1.1,-1.4,0.3
25.05.2020 06:45,1.6,-1.6,0
25.05.2020 07:00,0.6,-1.2,0.6
25.05.2020 07:15,0.3,-1.4,1.1
25.05.2020 07:30,1.1,-3.0,1.9
25.05.2020 07:45,0.5,-3.3,2.8
25.05.2020 08:00,0.0,-3.6,3.6
25.05.2020 08:15,0.1,-4.5,4.4
25.05.2020 08:30,0.6,-5.6,5
25.05.2020 08:45,0.2,-4.9,4.7
25.05.2020 09:00,0.9,-4.7,3.8
25.05.2020 09:15,0.2,-3.2,3
25.05.2020 09:30,0.5,-2.6,2.1
25.05.2020 09:45,0.6,-2.1,1.5
25.05.2020 10:00,0.0,-2.3,2.3
25.05.2020 10:15,0.3,-1.8,1.5
25.05.2020 10:30,1.1,-1.8,0.7
25.05.2020 10:45,1.2,-1.2,0
25.05.2020 11:00,1.5,-2.1,0.6
25.05.2020 11:15,1.6,-2.3,0.7
25.05.2020 11:30,0.5,-1.5,1
25.05.2020 11:45,0.3,-2.1,1.8
25.05.2020 12:00,0.3,-2.3,2
25.05.2020 12:15,0.0,-2.7,2.7
25.05.2020 12:30,0.0,-3.4,3.4
25.05.2020 12:45,0.0,-2.6,2.6
25.05.2020 13:00,0.0,-3.3,3.3
25.05.2020 13:15,0.0,-2.6,2.6
25.05.2020 13:30,0.0,-3.0,3
25.05.2020 13:45,0.1,-4.0,3.9
25.05.2020 14:00,0.1,-3.2,3.1
25.05.2020 14:15,0.3,-2.6,2.3
25.05.2020 14:30,0.3,-3.2,2.9
25.05.2020 14:45,0.1,-2.8,2.7
25.05.2020 15:00,0.5,-3.5,3
25.05.2020 15:15,0.2,-2.7,2.5
25.05.2020 15:30,0.0,-1.7,1.7
25.05.2020 15:45,0.5,-1.5,1
25.05.2020 16:00,0.5,-1.5,1
25.05.2020 16:15,0.7,-1.6,0.9
25.05.2020 16:30,1.2,-2.9,1.7
25.05.2020 16:45,0.9,-3.0,2.1
25.05.2020 17:00,2.5,-3.7,1.2
25.05.2020 17:15,2.5,-3.0,0.5
25.05.2020 17:30,2.4,-2.9,0.5
25.05.2020 17:45,1.9,-2.8,0.9
25.05.2020 18:00,0.8,-2.4,1.6
25.05.2020 18:15,0.2,-2.5,2.3
25.05.2020 18:30,0.2,-3.3,3.1
25.05.2020 18:45,0.3,-4.2,3.9
25.05.2020 19:00,1.3,-5.9,4.6
25.05.2020 19:15,1.0,-6.0,5
25.05.2020 19:30,0.1,-5.1,5
25.05.2020 19:45,0.1,-5.1,5
25.05.2020 20:00,1.3,-5.9,4.6
25.05.2020 20:15,1.7,-6.5,4.8
25.05.2020 20:30,0.8,-5.6,4.8
25.05.2020 20:45,1.0,-5.4,4.4
25.05.2020 21:00,0.3,-5.3,5
25.05.2020 21:15,1.6,-6.2,4.6
25.05.2020 21:30,0.4,-4.9,4.5
25.05.2020 21:45,1.0,-5.5,4.5
25.05.2020 22:00,0.2,-4.3,4.1
25.05.2020 22:15,0.0,-4.1,4.1
25.05.2020 22:30,0.0,-3.7,3.7
25.05.2020 22:45,0.0,-3.4,3.4
25.05.2020 23:00,0.0,-2.7,2.7
25.05.2020 23:15,0.0,-1.9,1.9
25.05.2020 23:30,0.0,-1.1,1.1
25.05.2020 23:45,0.5,-0.8,0.3
26.05.2020 00:00,0.7,-2.0,1.3
26.05.2020 00:15,0.3,-1.1,0.8
26.05.2020 00:30,0.4,-1.8,1.4
26.05.2020 00:45,0.3,-1.5,1.2
26.05.2020 01:00,0.8,-1.8,1
26.05.2020 01:15,0.3,-1.1,0.8
26.05.2020 01:30,0.6,-1.1,0.5
26.05.2020 01:45,0.3,-0.7,0.4
26.05.2020 02:00,0.9,-1.4,0.5
26.05.2020 02:15,0.0,0.0,0
26.05.2020 02:30,1.5,-1.5,0
26.05.2020 02:45,0.4,-1.2,0.8
26.05.2020 03:00,0.5,-1.1,0.6
26.05.2020 03:15,0.5,-1.4,0.9
26.05.2020 03:30,0.5,-1.1,0.6
26.05.2020 03:45,0.8,-1.3,0.5
26.05.2020 04:00,0.5,-0.6,0.1
26.05.2020 04:15,0.0,-0.7,0.7
26.05.2020 04:30,0.1,-1.4,1.3
26.05.2020 04:45,0.1,-0.9,0.8
26.05.2020 05:00,0.0,-0.8,0.8
26.05.2020 05:15,0.3,-0.9,0.6
26.05.2020 05:30,0.1,-1.6,1.5
26.05.2020 05:45,0.2,-2.5,2.3
26.05.2020 06:00,0.9,-3.7,2.8
26.05.2020 06:15,0.6,-4.2,3.6
26.05.2020 06:30,0.0,-4.5,4.5
26.05.2020 06:45,0.0,-5.0,5
26.05.2020 07:00,0.0,-5.0,5
26.05.2020 07:15,0.0,-5.0,5
26.05.2020 07:30,0.0,-5.0,5
26.05.2020 07:45,0.0,-5.0,5
26.05.2020 08:00,0.0,-5.0,5
26.05.2020 08:15,0.0,-5.0,5
26.05.2020 08:30,0.5,-5.5,5
26.05.2020 08:45,1.5,-6.3,4.8
26.05.2020 09:00,0.0,-5.0,5
26.05.2020 09:15,0.4,-5.4,5
26.05.2020 09:30,0.3,-5.3,5
26.05.2020 09:45,0.8,-5.8,5
26.05.2020 10:00,0.0,-5.0,5
26.05.2020 10:15,0.2,-5.2,5
26.05.2020 10:30,0.0,-5.0,5
26.05.2020 10:45,0.2,-5.0,4.8
26.05.2020 11:00,0.9,-5.0,4.1
26.05.2020 11:15,0.9,-4.9,4
26.05.2020 11:30,0.1,-4.7,4.6
26.05.2020 11:45,0.4,-5.3,4.9
26.05.2020 12:00,0.0,-4.5,4.5
26.05.2020 12:15,0.0,-4.9,4.9
26.05.2020 12:30,0.0,-5.0,5
26.05.2020 12:45,0.0,-4.4,4.4
26.05.2020 13:00,0.6,-5.1,4.5
26.05.2020 13:15,0.2,-5.2,5
26.05.2020 13:30,0.0,-5.0,5
26.05.2020 13:45,0.0,-5.0,5
26.05.2020 14:00,0.6,-5.6,5
26.05.2020 14:15,1.2,-5.3,4.1
26.05.2020 14:30,1.2,-4.8,3.6
26.05.2020 14:45,0.2,-4.7,4.5
26.05.2020 15:00,0.0,-4.5,4.5
26.05.2020 15:15,0.0,-4.8,4.8
26.05.2020 15:30,0.0,-4.5,4.5
26.05.2020 15:45,0.5,-4.1,3.6
26.05.2020 16:00,1.1,-3.9,2.8
26.05.2020 16:15,0.2,-3.7,3.5
26.05.2020 16:30,0.8,-4.6,3.8
26.05.2020 16:45,1.5,-4.8,3.3
26.05.2020 17:00,1.4,-4.5,3.1
26.05.2020 17:15,1.1,-4.9,3.8
26.05.2020 17:30,0.9,-5.4,4.5
26.05.2020 17:45,0.0,-5.0,5
26.05.2020 18:00,0.4,-5.2,4.8
26.05.2020 18:15,0.9,-5.6,4.7
26.05.2020 18:30,0.4,-5.4,5
26.05.2020 18:45,0.3,-5.2,4.9
26.05.2020 19:00,1.3,-5.4,4.1
