product,buy_volume,sell_volume,schedule
26.05.2020 19:15,1.3,-5.5,4.2
26.05.2020 19:30,1.3,-6.0,4.7
26.05.2020 19:45,0.6,-5.6,5
26.05.2020 20:00,0.9,-5.3,4.4
26.05.2020 20:15,0.0,-5.0,5
26.05.2020 20:30,0.4,-5.4,5
26.05.2020 20:45,0.4,-5.4,5
26.05.2020 21:00,0.0,-5.0,5
26.05.2020 21:15,0.5,-5.5,5
26.05.2020 21:30,1.9,-6.9,5
26.05.2020 21:45,0.1,-4.9,4.8
26.05.2020 22:00,0.0,-5.0,5
26.05.2020 22:15,0.1,-4.9,4.8
26.05.2020 22:30,0.0,-4.5,4.5
26.05.2020 22:45,0.0,-3.6,3.6
26.05.2020 23:00,0.0,-2.8,2.8
26.05.2020 23:15,0.0,-1.9,1.9
26.05.2020 23:30,0.1,-1.2,1.1
26.05.2020 23:45,1.5,-1.7,0.2
27.05.2020 00:00,4.0,-5.2,1.2
27.05.2020 00:15,3.0,-5.2,2.2
27.05.2020 00:30,1.3,-4.3,3
27.05.2020 00:45,2.2,-4.5,2.3
27.05.2020 01:00,0.4,-2.1,1.7
27.05.2020 01:15,0.4,-1.6,1.2
27.05.2020 01:30,0.6,-1.1,0.5
27.05.2020 01:45,0.3,-0.4,0.1
27.05.2020 02:00,1.1,-1.4,0.3
27.05.2020 02:15,0.6,-0.6,0
27.05.2020 02:30,0.1,-0.9,0.8
27.05.2020 02:45,0.7,-2.1,1.4
27.05.2020 03:00,1.7,-2.3,0.6
27.05.2020 03:15,0.8,-2.0,1.2
27.05.2020 03:30,0.6,-1.3,0.7
27.05.2020 03:45,0.4,-1.7,1.3
27.05.2020 04:00,0.7,-2.2,1.5
27.05.2020 04:15,1.3,-3.0,1.7
27.05.2020 04:30,0.9,-2.6,1.7
27.05.2020 04:45,0.0,-1.3,1.3
27.05.2020 05:00,0.1,-0.9,0.8
27.05.2020 05:15,0.6,-1.4,0.8
27.05.2020 05:30,0.1,-1.6,1.5
27.05.2020 05:45,0.1,-2.3,2.2
27.05.2020 06:00,1.0,-4.0,3
27.05.2020 06:15,0.3,-4.2,3.9
27.05.2020 06:30,0.0,-4.8,4.8
27.05.2020 06:45,0.0,-5.0,5
27.05.2020 07:00,0.8,-5.2,4.4
27.05.2020 07:15,2.4,-5.9,3.5
27.05.2020 07:30,2.4,-6.3,3.9
27.05.2020 07:45,1.9,-5.5,3.6
27.05.2020 08:00,1.7,-5.6,3.9
27.05.2020 08:15,1.7,-5.6,3.9
27.05.2020 08:30,1.1,-4.3,3.2
27.05.2020 08:45,2.4,-5.7,3.3
27.05.2020 09:00,0.0,-2.6,2.6
27.05.2020 09:15,0.0,-1.8,1.8
27.05.2020 09:30,0.8,-2.2,1.4
27.05.2020 09:45,1.2,-2.3,1.1
27.05.2020 10:00,1.0,-1.5,0.5
27.05.2020 10:15,2.2,-2.2,0
27.05.2020 10:30,1.8,-2.4,0.6
27.05.2020 10:45,0.3,-1.5,1.2
27.05.2020 11:00,0.4,-2.5,2.1
27.05.2020 11:15,0.2,-3.1,2.9
27.05.2020 11:30,0.2,-4.0,3.8
27.05.2020 11:45,0.2,-4.8,4.6
27.05.2020 12:00,0.0,-3.7,3.7
27.05.2020 12:15,0.0,-2.9,2.9
27.05.2020 12:30,0.0,-2.1,2.1
27.05.2020 12:45,0.0,-1.3,1.3
27.05.2020 13:00,0.6,-1.3,0.7
27.05.2020 13:15,0.4,-0.4,0
27.05.2020 13:30,0.1,-0.6,0.5
27.05.2020 13:45,0.0,0.0,0
27.05.2020 14:00,0.0,-0.7,0.7
27.05.2020 14:15,0.0,0.0,0
27.05.2020 14:30,0.0,0.0,0
27.05.2020 14:45,0.8,-0.8,0
27.05.2020 15:00,0.3,-0.3,0
27.05.2020 15:15,1.2,-1.2,0
27.05.2020 15:30,0.6,-1.1,0.5
27.05.2020 15:45,0.6,-0.6,0
27.05.2020 16:00,0.5,-0.5,0
27.05.2020 16:15,0.2,-0.2,0
27.05.2020 16:30,0.4,-1.0,0.6
27.05.2020 16:45,0.5,-1.2,0.7
27.05.2020 17:00,0.3,-0.3,0
27.05.2020 17:15,0.3,-0.3,0
27.05.2020 17:30,0.3,-1.1,0.8
27.05.2020 17:45,1.0,-2.1,1.1
27.05.2020 18:00,1.9,-2.1,0.2
27.05.2020 18:15,1.9,-2.2,0.3
27.05.2020 18:30,0.9,-2.1,1.2
27.05.2020 18:45,1.5,-3.3,1.8
27.05.2020 19:00,0.9,-3.1,2.2
27.05.2020 19:15,0.8,-3.2,2.4
27.05.2020 19:30,0.2,-3.5,3.3
27.05.2020 19:45,0.5,-4.5,4
27.05.2020 20:00,0.1,-4.8,4.7
27.05.2020 20:15,0.2,-5.2,5
27.05.2020 20:30,0.0,-5.0,5
27.05.2020 20:45,0.0,-5.0,5
27.05.2020 21:00,0.0,-5.0,5
27.05.2020 21:15,0.2,-5.2,5
27.05.2020 21:30,0.7,-5.0,4.3
27.05.2020 21:45,1.5,-5.5,4
27.05.2020 22:00,0.6,-4.7,4.1
27.05.2020 22:15,0.6,-4.4,3.8
27.05.2020 22:30,0.0,-3.2,3.2
27.05.2020 22:45,0.3,-2.7,2.4
27.05.2020 23:00,0.5,-3.5,3
27.05.2020 23:15,0.2,-2.4,2.2
27.05.2020 23:30,0.4,-2.1,1.7
27.05.2020 23:45,0.0,-0.9,0.9
28.05.2020 00:00,0.6,-1.5,0.9
28.05.2020 00:15,0.0,-0.6,0.6
28.05.2020 00:30,0.3,-0.4,0.1
28.05.2020 00:45,0.3,-0.3,0
28.05.2020 01:00,0.6,-1.5,0.9
28.05.2020 01:15,0.2,-1.2,1
28.05.2020 01:30,0.2,-0.9,0.7
28.05.2020 01:45,0.0,0.0,0
28.05.2020 02:00,1.1,-1.1,0
28.05.2020 02:15,0.5,-0.5,0
28.05.2020 02:30,0.0,0.0,0
28.05.2020 02:45,0.0,0.0,0
28.05.2020 03:00,0.0,-0.3,0.3
28.05.2020 03:15,0.0,-0.5,0.5
28.05.2020 03:30,0.3,-0.3,0
28.05.2020 03:45,0.3,-0.4,0.1
28.05.2020 04:00,0.0,0.0,0
28.05.2020 04:15,0.5,-0.8,0.3
28.05.2020 04:30,0.6,-0.6,0
28.05.2020 04:45,0.8,-0.8,0
28.05.2020 05:00,0.3,-0.5,0.2
28.05.2020 05:15,0.2,-1.1,0.9
28.05.2020 05:30,0.9,-2.4,1.5
28.05.2020 05:45,0.4,-1.7,1.3
28.05.2020 06:00,0.7,-2.6,1.9
28.05.2020 06:15,0.0,-2.8,2.8
28.05.2020 06:30,0.1,-3.6,3.5
28.05.2020 06:45,0.0,-4.3,4.3
28.05.2020 07:00,0.0,-5.0,5
28.05.2020 07:15,0.2,-5.2,5
28.05.2020 07:30,0.0,-5.0,5
28.05.2020 07:45,0.0,-5.0,5
28.05.2020 08:00,0.6,-5.0,4.4
28.05.2020 08:15,1.4,-4.9,3.5
28.05.2020 08:30,1.4,-4.2,2.8
28.05.2020 08:45,1.6,-3.8,2.2
28.05.2020 09:00,3.2,-5.9,2.7
28.05.2020 09:15,1.7,-4.4,2.7
28.05.2020 09:30,0.0,-3.5,3.5
28.05.2020 09:45,0.0,-4.4,4.4
28.05.2020 10:00,0.4,-5.0,4.6
28.05.2020 10:15,0.6,-5.1,4.5
28.05.2020 10:30,0.5,-5.1,4.6
28.05.2020 10:45,0.4,-4.2,3.8
28.05.2020 11:00,0.3,-3.3,3
28.05.2020 11:15,0.3,-2.5,2.2
28.05.2020 11:30,0.4,-1.8,1.4
28.05.2020 11:45,0.6,-2.0,1.4
28.05.2020 12:00,0.0,-2.3,2.3
28.05.2020 12:15,0.3,-3.0,2.7
28.05.2020 12:30,0.0,-3.5,3.5
28.05.2020 12:45,0.6,-4.2,3.6
28.05.2020 13:00,0.2,-3.3,3.1
28.05.2020 13:15,0.2,-2.5,2.3
28.05.2020 13:30,0.2,-1.7,1.5
28.05.2020 13:45,0.2,-1.0,0.8
28.05.2020 14:00,0.0,0.0,0
28.05.2020 14:15,0.2,-0.5,0.3
28.05.2020 14:30,0.0,-1.1,1.1
28.05.2020 14:45,0.4,-1.7,1.3
28.05.2020 15:00,0.2,-2.1,1.9
28.05.2020 15:15,1.4,-2.4,1
28.05.2020 15:30,1.3,-1.6,0.3
28.05.2020 15:45,0.6,-1.0,0.4
28.05.2020 16:00,0.3,-0.5,0.2
28.05.2020 16:15,0.3,-0.6,0.3
28.05.2020 16:30,0.3,-0.3,0
28.05.2020 16:45,1.2,-1.2,0
28.05.2020 17:00,0.7,-0.9,0.2
28.05.2020 17:15,1.2,-1.6,0.4
28.05.2020 17:30,1.1,-2.1,1
28.05.2020 17:45,2.6,-3.4,0.8
28.05.2020 18:00,0.5,-2.1,1.6
28.05.2020 18:15,0.0,-2.4,2.4
28.05.2020 18:30,0.0,-3.2,3.2
28.05.2020 18:45,0.0,-4.0,4
28.05.2020 19:00,0.7,-5.3,4.6
28.05.2020 19:15,1.2,-5.3,4.1
28.05.2020 19:30,0.8,-5.0,4.2
28.05.2020 19:45,0.0,-5.0,5
28.05.2020 20:00,0.0,-5.0,5
28.05.2020 20:15,0.3,-5.3,5
28.05.2020 20:30,0.0,-5.0,5
28.05.2020 20:45,0.2,-5.2,5
28.05.2020 21:00,0.0,-5.0,5
28.05.2020 21:15,0.0,-5.0,5
28.05.2020 21:30,0.5,-5.0,4.5
28.05.2020 21:45,0.6,-5.0,4.4
28.05.2020 22:00,0.7,-4.7,4
28.05.2020 22:15,0.3,-4.9,4.6
28.05.2020 22:30,0.8,-5.0,4.2
28.05.2020 22:45,0.7,-4.0,3.3
28.05.2020 23:00,0.7,-3.4,2.7
28.05.2020 23:15,0.6,-2.5,1.9
28.05.2020 23:30,0.6,-1.8,1.2
28.05.2020 23:45,0.7,-1.1,0.4
29.05.2020 00:00,1.1,-1.9,0.8
29.05.2020 00:15,0.8,-1.2,0.4
29.05.2020 00:30,0.0,-0.6,0.6
29.05.2020 00:45,0.3,-0.7,0.4
29.05.2020 01:00,0.7,-1.5,0.8
29.05.2020 01:15,0.1,-0.6,0.5
29.05.2020 01:30,0.2,-0.7,0.5
29.05.2020 01:45,0.5,-0.5,0
29.05.2020 02:00,0.7,-1.0,0.3
29.05.2020 02:15,0.5,-0.5,0
29.05.2020 02:30,0.5,-0.5,0
29.05.2020 02:45,0.3,-0.7,0.4
29.05.2020 03:00,0.2,-0.7,0.5
29.05.2020 03:15,0.6,-1.2,0.6
29.05.2020 03:30,0.3,-0.6,0.3
29.05.2020 03:45,1.1,-1.5,0.4
29.05.2020 04:00,0.0,-0.9,0.9
29.05.2020 04:15,0.3,-0.6,0.3
29.05.2020 04:30,0.8,-0.8,0
29.05.2020 04:45,1.3,-1.3,0
29.05.2020 05:00,0.0,-0.4,0.4
29.05.2020 05:15,0.2,-0.2,0
29.05.2020 05:30,0.0,-0.8,0.8
29.05.2020 05:45,0.2,-1.4,1.2
29.05.2020 06:00,0.4,-2.5,2.1
29.05.2020 06:15,0.1,-3.0,2.9
29.05.2020 06:30,0.1,-3.8,3.7
29.05.2020 06:45,1.2,-4.9,3.7
29.05.2020 07:00,2.1,-5.0,2.9
29.05.2020 07:15,2.5,-5.2,2.7
29.05.2020 07:30,2.5,-6.0,3.5
29.05.2020 07:45,1.4,-5.6,4.2
29.05.2020 08:00,0.0,-5.0,5
29.05.2020 08:15,0.3,-5.3,5
29.05.2020 08:30,0.3,-5.0,4.7
29.05.2020 08:45,1.1,-5.2,4.1
29.05.2020 09:00,1.1,-4.8,3.7
29.05.2020 09:15,1.3,-4.2,2.9
29.05.2020 09:30,2.4,-4.5,2.1
29.05.2020 09:45,2.5,-4.2,1.7
29.05.2020 10:00,0.1,-2.6,2.5
29.05.2020 10:15,0.1,-3.1,3
29.05.2020 10:30,0.8,-3.0,2.2
29.05.2020 10:45,1.6,-2.9,1.3
29.05.2020 11:00,1.7,-2.1,0.4
29.05.2020 11:15,2.1,-2.1,0
29.05.2020 11:30,1.2,-1.2,0
29.05.2020 11:45,0.7,-1.0,0.3
29.05.2020 12:00,0.0,-1.1,1.1
29.05.2020 12:15,0.0,-1.5,1.5
29.05.2020 12:30,0.0,-2.3,2.3
29.05.2020 12:45,0.0,-2.2,2.2
29.05.2020 13:00,0.1,-1.6,1.5
29.05.2020 13:15,0.3,-1.0,0.7
29.05.2020 13:30,0.6,-0.6,0
29.05.2020 13:45,0.2,-0.3,0.1
29.05.2020 14:00,0.5,-0.8,0.3
29.05.2020 14:15,0.2,-0.8,0.6
29.05.2020 14:30,0.0,-1.5,1.5
29.05.2020 14:45,0.0,-0.8,0.8
29.05.2020 15:00,0.8,-0.8,0
29.05.2020 15:15,0.0,0.0,0
29.05.2020 15:30,0.0,0.0,0
29.05.2020 15:45,1.1,-1.1,0
29.05.2020 16:00,0.0,0.0,0
29.05.2020 16:15,0.2,-0.6,0.4
29.05.2020 16:30,1.1,-1.4,0.3
29.05.2020 16:45,1.4,-1.4,0
29.05.2020 17:00,0.1,-0.1,0
29.05.2020 17:15,0.1,-0.1,0
29.05.2020 17:30,0.9,-1.2,0.3
29.05.2020 17:45,1.3,-2.4,1.1
29.05.2020 18:00,0.8,-2.3,1.5
29.05.2020 18:15,0.0,-2.3,2.3
29.05.2020 18:30,0.0,-3.2,3.2
29.05.2020 18:45,0.0,-4.1,4.1
29.05.2020 19:00,0.2,-3.6,3.4
29.05.2020 19:15,0.2,-4.5,4.3
29.05.2020 19:30,0.8,-5.0,4.2
29.05.2020 19:45,0.6,-5.4,4.8
29.05.2020 20:00,0.0,-5.0,5
29.05.2020 20:15,0.8,-5.2,4.4
29.05.2020 20:30,1.3,-6.0,4.7
29.05.2020 20:45,0.0,-5.0,5
29.05.2020 21:00,0.0,-5.0,5
29.05.2020 21:15,0.2,-5.1,4.9
29.05.2020 21:30,0.3,-4.5,4.2
29.05.2020 21:45,2.6,-5.9,3.3
29.05.2020 22:00,0.9,-4.2,3.3
29.05.2020 22:15,0.7,-3.3,2.6
29.05.2020 22:30,0.5,-2.6,2.1
29.05.2020 22:45,1.1,-2.4,1.3
29.05.2020 23:00,1.1,-1.6,0.5
29.05.2020 23:15,0.8,-0.9,0.1
29.05.2020 23:30,0.9,-1.1,0.2
29.05.2020 23:45,0.3,-0.3,0
30.05.2020 00:00,0.0,0.0,0
30.05.2020 00:15,0.0,0.0,0
30.05.2020 00:30,0.0,-0.3,0.3
30.05.2020 00:45,0.3,-0.5,0.2
30.05.2020 01:00,0.0,-0.1,0.1
30.05.2020 01:15,0.0,0.0,0
30.05.2020 01:30,0.0,0.0,0
30.05.2020 01:45,0.3,-0.3,0
30.05.2020 02:00,0.0,0.0,0
30.05.2020 02:15,0.4,-0.5,0.1
30.05.2020 02:30,0.6,-0.9,0.3
30.05.2020 02:45,0.0,0.0,0
30.05.2020 03:00,0.4,-0.5,0.1
30.05.2020 03:15,0.3,-0.5,0.2
30.05.2020 03:30,0.3,-0.4,0.1
30.05.2020 03:45,0.6,-1.1,0.5
30.05.2020 04:00,0.2,-0.4,0.2
30.05.2020 04:15,0.4,-0.5,0.1
30.05.2020 04:30,0.4,-1.0,0.6
30.05.2020 04:45,0.3,-1.0,0.7
30.05.2020 05:00,0.0,-0.2,0.2
30.05.2020 05:15,0.3,-0.3,0
30.05.2020 05:30,0.1,-0.1,0
30.05.2020 05:45,0.0,0.0,0
30.05.2020 06:00,0.3,-0.3,0
30.05.2020 06:15,0.3,-0.3,0
30.05.2020 06:30,0.0,0.0,0
30.05.2020 06:45,0.6,-0.6,0
30.05.2020 07:00,1.1,-2.0,0.9
30.05.2020 07:15,0.4,-0.6,0.2
30.05.2020 07:30,0.2,-0.3,0.1
30.05.2020 07:45,0.4,-0.4,0
30.05.2020 08:00,0.9,-1.8,0.9
30.05.2020 08:15,0.3,-0.7,0.4
30.05.2020 08:30,0.1,-0.7,0.6
30.05.2020 08:45,0.0,0.0,0
30.05.2020 09:00,0.8,-1.1,0.3
30.05.2020 09:15,0.0,0.0,0
30.05.2020 09:30,0.0,0.0,0
30.05.2020 09:45,0.0,0.0,0
30.05.2020 10:00,0.5,-0.5,0
30.05.2020 10:15,0.3,-0.3,0
30.05.2020 10:30,0.0,0.0,0
30.05.2020 10:45,0.0,0.0,0
30.05.2020 11:00,0.0,-0.6,0.6
30.05.2020 11:15,0.2,-0.3,0.1
30.05.2020 11:30,0.0,0.0,0
30.05.2020 11:45,0.3,-0.6,0.3
30.05.2020 12:00,0.8,-1.6,0.8
30.05.2020 12:15,0.4,-1.4,1
30.05.2020 12:30,0.3,-1.6,1.3
30.05.2020 12:45,1.8,-2.6,0.8
30.05.2020 13:00,0.0,0.0,0
30.05.2020 13:15,0.3,-0.6,0.3
30.05.2020 13:30,0.2,-1.0,0.8
30.05.2020 13:45,0.6,-0.9,0.3
30.05.2020 14:00,0.7,-1.1,0.4
30.05.2020 14:15,0.6,-0.6,0
30.05.2020 14:30,0.6,-0.6,0
30.05.2020 14:45,0.7,-1.0,0.3
30.05.2020 15:00,0.3,-0.3,0
30.05.2020 15:15,0.0,0.0,0
30.05.2020 15:30,0.3,-0.3,0
30.05.2020 15:45,0.0,0.0,0
30.05.2020 16:00,0.0,0.0,0
30.05.2020 16:15,0.0,-0.8,0.8
30.05.2020 16:30,0.0,0.0,0
30.05.2020 16:45,0.0,0.0,0
30.05.2020 17:00,0.3,-0.3,0
30.05.2020 17:15,0.6,-0.6,0
30.05.2020 17:30,0.0,-0.3,0.3
30.05.2020 17:45,0.1,-0.3,0.2
30.05.2020 18:00,0.5,-1.3,0.8
30.05.2020 18:15,0.2,-1.0,0.8
30.05.2020 18:30,0.5,-1.6,1.1
30.05.2020 18:45,1.4,-2.2,0.8
30.05.2020 19:00,0.0,-0.6,0.6
30.05.2020 19:15,0.0,0.0,0
30.05.2020 19:30,0.5,-0.8,0.3
30.05.2020 19:45,0.9,-1.8,0.9
30.05.2020 20:00,0.0,-0.9,0.9
30.05.2020 20:15,0.0,-0.7,0.7
30.05.2020 20:30,0.2,-1.6,1.4
30.05.2020 20:45,0.1,-2.3,2.2
30.05.2020 21:00,0.0,-3.0,3
30.05.2020 21:15,0.0,-3.3,3.3
30.05.2020 21:30,0.0,-4.2,4.2
30.05.2020 21:45,0.0,-5.0,5
30.05.2020 22:00,0.0,-4.9,4.9
30.05.2020 22:15,0.0,-4.3,4.3
30.05.2020 22:30,0.0,-4.0,4
30.05.2020 22:45,0.0,-3.4,3.4
30.05.2020 23:00,0.0,-2.6,2.6
30.05.2020 23:15,0.4,-2.2,1.8
30.05.2020 23:30,0.2,-1.2,1
30.05.2020 23:45,0.2,-0.3,0.1
31.05.2020 00:00,0.0,0.0,0
31.05.2020 00:15,0.2,-0.2,0
31.05.2020 00:30,0.0,0.0,0
31.05.2020 00:45,0.0,-0.5,0.5
31.05.2020 01:00,0.0,0.0,0
31.05.2020 01:15,0.0,0.0,0
31.05.2020 01:30,0.0,0.0,0
31.05.2020 01:45,0.0,0.0,0
31.05.2020 02:00,0.0,0.0,0
31.05.2020 02:15,0.0,0.0,0
31.05.2020 02:30,0.0,-0.1,0.1
31.05.2020 02:45,0.0,0.0,0
31.05.2020 03:00,0.0,0.0,0
31.05.2020 03:15,0.5,-0.5,0
31.05.2020 03:30,0.0,0.0,0
31.05.2020 03:45,0.0,0.0,0
31.05.2020 04:00,0.0,0.0,0
31.05.2020 04:15,0.6,-0.6,0
31.05.2020 04:30,0.5,-0.6,0.1
31.05.2020 04:45,0.0,-0.5,0.5
31.05.2020 05:00,0.0,0.0,0
31.05.2020 05:15,0.5,-0.5,0
31.05.2020 05:30,0.5,-0.5,0
31.05.2020 05:45,0.0,0.0,0
31.05.2020 06:00,0.0,0.0,0
31.05.2020 06:15,0.0,-1.0,1
31.05.2020 06:30,0.0,0.0,0
31.05.2020 06:45,0.4,-0.5,0.1
31.05.2020 07:00,0.0,-0.5,0.5
31.05.2020 07:15,0.5,-0.5,0
31.05.2020 07:30,1.1,-1.1,0
31.05.2020 07:45,0.5,-0.6,0.1
31.05.2020 08:00,0.0,-1.1,1.1
31.05.2020 08:15,0.8,-2.9,2.1
31.05.2020 08:30,1.8,-3.1,1.3
31.05.2020 08:45,1.1,-1.8,0.7
31.05.2020 09:00,0.0,0.0,0
31.05.2020 09:15,0.6,-0.6,0
31.05.2020 09:30,1.5,-2.0,0.5
31.05.2020 09:45,0.5,-0.5,0
31.05.2020 10:00,0.0,0.0,0
31.05.2020 10:15,0.4,-0.4,0
31.05.2020 10:30,0.5,-0.5,0
31.05.2020 10:45,0.0,0.0,0
31.05.2020 11:00,0.0,0.0,0
31.05.2020 11:15,0.0,0.0,0
31.05.2020 11:30,0.5,-0.5,0
31.05.2020 11:45,0.5,-0.5,0
31.05.2020 12:00,0.0,0.0,0
31.05.2020 12:15,0.5,-0.5,0
31.05.2020 12:30,0.5,-0.5,0
31.05.2020 12:45,0.0,0.0,0
31.05.2020 13:00,0.0,0.0,0
31.05.2020 13:15,0.5,-0.5,0
31.05.2020 13:30,0.5,-0.5,0
31.05.2020 13:45,0.5,-0.5,0
31.05.2020 14:00,0.0,0.0,0
31.05.2020 14:15,0.0,0.0,0
31.05.2020 14:30,0.0,0.0,0
31.05.2020 14:45,0.5,-0.5,0
31.05.2020 15:00,0.0,0.0,0
31.05.2020 15:15,0.0,0.0,0
31.05.2020 15:30,0.0,0.0,0
31.05.2020 15:45,0.0,0.0,0
31.05.2020 16:00,0.0,0.0,0
31.05.2020 16:15,0.0,0.0,0
31.05.2020 16:30,0.0,0.0,0
31.05.2020 16:45,0.0,0.0,0
31.05.2020 17:00,0.0,0.0,0
31.05.2020 17:15,0.0,0.0,0
31.05.2020 17:30,0.2,-0.2,0
31.05.2020 17:45,1.9,-1.9,0
31.05.2020 18:00,0.5,-0.5,0
31.05.2020 18:15,1.0,-1.1,0.1
31.05.2020 18:30,0.6,-1.6,1
31.05.2020 18:45,2.8,-3.0,0.2
31.05.2020 19:00,0.0,0.0,0
31.05.2020 19:15,0.5,-0.5,0
31.05.2020 19:30,0.5,-0.5,0
31.05.2020 19:45,0.3,-0.3,0
31.05.2020 20:00,1.0,-1.0,0
31.05.2020 20:15,1.8,-2.8,1
31.05.2020 20:30,1.9,-3.5,1.6
31.05.2020 20:45,1.0,-2.9,1.9
31.05.2020 21:00,0.5,-1.4,0.9
31.05.2020 21:15,1.0,-2.4,1.4
31.05.2020 21:30,1.9,-3.1,1.2
31.05.2020 21:45,0.9,-1.4,0.5
31.05.2020 22:00,0.0,0.0,0
31.05.2020 22:15,0.6,-1.0,0.4
31.05.2020 22:30,0.2,-0.2,0
31.05.2020 22:45,0.0,0.0,0
31.05.2020 23:00,0.0,0.0,0
31.05.2020 23:15,0.0,0.0,0
31.05.2020 23:30,0.3,-0.3,0
31.05.2020 23:45,0.0,0.0,0